admin_id,registration_id,Manufacturer,registration,aircraft_id
1,1730,Antonov ,ST-WAL,764
1,12549,Let ,TG-TAG,2021
1,7088,De Havilland Canada,N3434,809
1,8998,Douglas ,HK-3462,24
1,13811,McDonnell Douglas,N250UP,1871
1,14183,Saab ,N40SZ,1689
1,11477,Hawker ,5Y-SFE,2329
1,13606,Lockheed ,S9-BAS,1083
1,2800,Boeing ,5N-BCF,2330
1,9300,Douglas ,N3906J,2331
1,2632,Beech ,YV-2834P,1206
1,7487,Dornier ,YV-664CP,1876
1,8391,Douglas ,9Q-CWI,5
1,2993,Boeing ,C5-MBM,1642
1,6862,De Havilland Canada,C-FXUY,1799
1,2994,Boeing ,C6-BFM,2332
1,5501,Cessna ,N9324F,1520
1,10778,Fokker ,5N-COO,1586
1,581,Antonov ,9Q-CAW,1174
1,7402,Dornier ,9N-AEO,1623
1,7696,Douglas Aircraft Company,S2-ADN,1920
1,12305,Learjet ,N620JM,1245
1,519,Antonov ,3C-VQR,764
1,5266,Cessna ,N13FH,1888
1,15416,Yakovlev ,RP-C2803,916
1,11721,IPTN/CASA ,A-2301,2333
1,5423,Cessna ,N717BT,1687
1,5625,Cessna ,TG-APG,1687
1,2147,Beech ,C-FCGL,1206
1,4875,Canadair ,F-ZBEO,2013
1,254,Airbus ,F-GLZQ,2334
1,119,ATR ,TS-LBB,1877
1,1747,Antonov ,T-300,735
1,11362,HESA ,EP-SFD,2335
1,2790,Boeing ,5B-DBY,2336
1,7489,Dornier ,YV-740C,1876
1,11163,Grumman ,162178,653
1,13787,McDonnell Douglas,HK-4374X,1588
1,3452,Boeing ,N627US,1848
1,5124,Cessna ,C-GUAY,1520
1,4652,Britten-Norman,ZS-PCJ,1475
1,3615,Boeing ,OB-1809-P,2337
1,5285,Cessna ,N208CP,1520
1,7094,De Havilland Canada,N363PH,2338
1,354,Airbus ,N855NW,2201
1,6530,Dassault ,N821AA,984
1,1633,Antonov ,SP-ANA,702
1,1400,Antonov ,RA-00901,537
1,3707,Boeing ,PK-RIM,1612
1,1271,Antonov ,ER-AZT,1474
1,6770,De Havilland Canada,9Q-CBO,971
1,4527,Britten-Norman,PK-VIA,1875
1,583,Antonov ,9Q-CFD,1474
1,5204,Cessna ,I-AROM,1303
1,13918,NAMC ,HS-KVO,2339
1,7003,De Havilland Canada,HK-4030X,2005
1,12221,Learjet ,N252BK,983
1,5611,Cessna ,PT-WLX,1888
1,341,Airbus ,N583NK,2195
1,14672,Swearingen ,PH-DYM,1390
1,2870,Boeing ,96-0042,2340
1,11302,Grumman ,YV1020,742
1,11264,Grumman ,N435GM,1110
1,6888,De Havilland Canada,C-GKYG,2283
1,5448,Cessna ,N77ND,1430
1,597,Antonov ,9Q-CWC,579
1,5098,Cessna ,C-FEXS,1647
1,6969,De Havilland Canada,G-BRYW,2081
1,4747,CASA ,T.12B-29,1175
1,5582,Cessna ,PR-RTA,1520
1,3904,Boeing ,VT-SID,1864
1,2218,Beech ,C-GZAM,932
1,2314,Beech ,N144ZV,1880
1,5527,Cessna ,N978FE,1647
1,1533,Antonov ,RA-40943,537
1,2802,Boeing ,5N-BFN,2341
1,4614,Britten-Norman,XA-TYU,2342
1,12561,Let ,XA-TAU,1217
1,11268,Grumman ,N611SS,47
1,5247,Cessna ,N1263Y,1687
1,12559,Let ,XA-SXX,1217
1,2975,Boeing ,C-GACC,2343
1,9440,Douglas ,N7500A,24
1,1904,Antonov ,YV1108,537
1,64,ATR ,D4-CBH,2023
1,3435,Boeing ,N54344,899
1,2455,Beech ,N611PA,1748
1,5299,Cessna ,N224KC,1636
1,12258,Learjet ,N435UJ,1209
1,12187,Learjet ,N110ET,1384
1,13435,Lockheed ,N375MD,1884
1,12345,Learjet ,N888DV,1279
1,12451,Let ,9A-BTA,2344
1,2897,Boeing ,9Q-CPJ,2345
1,14025,PZL-Mielec ,312,2346
1,1546,Antonov ,RA-46618,969
1,5362,Cessna ,N505K,1102
1,7420,Dornier ,B-3971,2347
1,10293,Embraer ,N7801Q,1332
1,11742,Ilyushin ,4L-ZIL,1539
1,4199,British Aerospace,RP-C2995,1607
1,5236,Cessna ,N117SA,1520
1,1416,Antonov ,RA-02252,702
1,4577,Britten-Norman,V3-HFO,1157
1,5558,Cessna ,P4-OIN,1687
1,15308,Xian ,XU-072,2137
1,575,Antonov ,9A-BAD,537
1,2481,Beech ,N73MW,1206
1,12928,Lockheed ,2417662,649
1,7502,Douglas Aircraft Company,9Q-CWF ?,2080
1,3407,Boeing ,N471WN,2348
1,10294,Embraer ,N790RA,1332
1,7496,Douglas Aircraft Company,5N-BFD,830
1,7260,De Havilland Canada,TI-AZQ,971
1,11258,Grumman ,N2969,1670
1,2170,Beech ,C-FSAT,2068
1,533,Antonov ,4K-AZ48,2349
1,2880,Boeing ,9L-LDU,926
1,1272,Antonov ,ER-AZX,969
1,1267,Antonov ,ER-AJE,1587
1,5437,Cessna ,N753FE,1647
1,2643,Beech ,YV1507,1128
1,12328,Learjet ,N781RS,1245
1,2180,Beech ,C-GAPK,1128
1,4185,British Aerospace,P4-AOD,1366
1,8484,Douglas ,C-GXKN,178
1,2470,Beech ,N700NC,1128
1,5330,Cessna ,N391QS,1930
1,6451,Dassault ,15-2233,1101
1,7261,De Havilland Canada,TI-BAF,1546
1,14069,Rockwell ,165524,2221
1,2229,Beech ,D-CUNO,2350
1,12430,Learjet ,ZS-FUN,1483
1,5345,Cessna ,N460M,1713
1,548,Antonov ,5605,1037
1,5122,Cessna ,C-GRXZ,1687
1,5483,Cessna ,N86CE,1928
1,582,Antonov ,9Q-CER,717
1,5648,Cessna ,VH-WZJ,1687
1,5468,Cessna ,N814ER,1102
1,3315,Boeing ,N127UA,1702
1,3847,Boeing ,VH-OGH,2351
1,2368,Beech ,N266EB,1206
1,14349,Short ,N3735W,1525
1,14348,Short ,N372AC,1610
1,7615,Douglas Aircraft Company,N748UP,2122
1,14651,Swearingen ,N629EK,1264
1,567,Antonov ,7799,1218
1,11301,Grumman ,YV-903CP,742
1,10910,Fokker ,LN-RND,1787
1,6478,Dassault ,F-OVJR,2352
1,5152,Cessna ,D-IMRX,1303
1,2650,Beech ,YVO106,1206
1,1758,Antonov ,TN-AGZ,1600
1,13851,McDonnell Douglas,PK-LMW,1588
1,5681,Cessna ,YV-1149C,1687
1,12398,Learjet ,T-21,1406
1,13361,Lockheed ,N116DD,2353
