accident_id,admin_id,accd_date,location,Fatalities,registration_id,cat,Country,aircraft_id
42,1,03/16/1950,Iringa-Nduli...,0,7901,A1,Tanzania,25
43,1,03/21/1950,near Cowbridge,4,6548,A1,U.K.,28
44,1,03/21/1950,Smyrna-Sewar...,0,1134,O1,USA,14
45,1,03/23/1950,Rome-Griffis...,2,977,A1,USA,16
46,1,03/25/1950,near Ankara-Etime...,15,13547,A1,Turkey,10
47,1,03/25/1950,Lae Airfield,3,13971,A1,P.N. Guinea,1
48,1,03/26/1950,Singapore-Se...,2,13343,O1,Singapore,30
49,1,03/28/1950,,0,13125,U1,Poland,10
50,1,03/28/1950,near Komaki Air B...,3,1047,A1,Japan,12
51,1,03/28/1950,Stephenville...,0,1081,A1,Canada,16
52,1,03/28/1950,near Rockcliffe R...,4,1113,A1,Canada,31
53,1,03/28/1950,"near Roswell AAF, NM",0,876,A1,USA,32
54,1,03/28/1950,near Cap Ferret,12,6378,A1,France,33
55,1,03/29/1950,,0,13120,A1,Poland,34
56,1,04-05-1950,near Calcutta-Dum...,3,14277,A1,India,10
57,1,04-05-1950,Ke'ehi Lagoo...,0,2459,A1,USA,35
58,1,04-07-1950,near Kiev,0,4908,A1,Ukraine,36
59,1,04-09-1950,"near Kingston, Ja...",0,14136,A1,Atlantic Ocean,37
60,1,04-10-1950,Kansas City-...,0,930,A1,USA,32
61,1,04-11-1950,Cornwallis I...,0,1140,A1,Canada,14
62,1,04/13/1950,near Hastings,0,6565,C2,U.K.,38
63,1,04/13/1950,,0,427,A1,South Africa,15
64,1,04/15/1950,near Pinto,2,7333,A1,Colombia,8
65,1,04/17/1950,near Vitim,10,4950,A1,Russia,39
66,1,04/18/1950,Calcutta-Dum...,0,14272,U1,India,10
67,1,04/21/1950,near Tachikawa Ai...,35,828,A1,Japan,40
68,1,04/23/1950,Yakutsk Airp...,0,4960,A1,Russia,41
69,1,04/24/1950,Cochabamba,0,3854,A1,Bolivia,42
70,1,04/25/1950,near Summerside A...,0,7890,A1,Canada,43
71,1,04/26/1950,"near Hartsville, SC",0,822,A1,USA,40
72,1,04/26/1950,near Leon Springs...,2,1157,A1,USA,12
73,1,05-01-1950,near Tenkodogo,0,6333,A1,Burkina Faso,10
74,1,05-02-1950,near Simiatug,15,7191,A1,Ecuador,8
75,1,05-03-1950,Habbaniya RA...,0,7904,A1,Iraq,25
76,1,05-03-1950,near Fairbanks-La...,0,1118,A1,USA,12
77,1,05-07-1950,near Georgetown A...,5,2999,A1,Australia,44
78,1,05-11-1950,"Oyster, Nort...",0,1204,A1,USA,45
79,1,05/15/1950,near Harstad,0,7959,A1,Norway,46
80,1,05/17/1950,Balurghat Ai...,0,14274,A1,India,10
81,1,05/17/1950,Aurora-Lowry...,1,1021,A1,USA,16
82,1,05/17/1950,"near Burley, ID",0,1007,A1,USA,16
83,1,05/24/1950,near Pasto,26,7330,A1,Colombia,10
84,1,05/24/1950,Charlotte-Do...,1,9052,A1,USA,47
85,1,05/24/1950,near Cape Flatter...,0,732,C1,USA,48
86,1,05/26/1950,São Paulo-Co...,0,12302,A1,Brazil,5
87,1,05/26/1950,Malta-Luqa A...,0,14476,A1,Malta,49
88,1,05/27/1950,near Teterboro Ai...,1,11152,A1,USA,50
89,1,05/30/1950,"near Ilhéus, BA",13,12142,A1,Brazil,8
90,1,06-01-1950,,0,7908,A1,Unknown country,25
91,1,06-01-1950,Quonset Poin...,9,119,A1,USA,48
92,1,06-02-1950,Bassingbourn...,0,8225,A1,U.K.,51
93,1,06-05-1950,"near Melbourne, F...",28,8412,A1,Atlantic Ocean,52
94,1,06-09-1950,near Fonseca,15,8594,A1,Colombia,53
95,1,06-10-1950,Tulsa Munici...,1,957,A1,USA,16
96,1,06-12-1950,Buenos Aires...,0,7999,A1,Argentina,10
97,1,06-12-1950,near Bahrain Airp...,46,6105,A1,Bahrain,9
98,1,06/14/1950,near Bahrain Airp...,40,6106,A1,Bahrain,9
99,1,06/15/1950,near Merida,0,10454,A1,Mexico,50
100,1,06/19/1950,Oklahoma Cit...,1,970,A1,USA,12
101,1,06/23/1950,near Benton Harbo...,58,11201,A1,USA,54
102,1,06/25/1950,Seoul (K-14)...,0,824,A1,South Korea,40
103,1,06/26/1950,"near Guildford, WA",29,13958,A1,Australia,9
104,1,06/26/1950,Khimki Reser...,2,4956,A1,Russia,55
105,1,06/28/1950,near Hendersonvil...,4,1219,A1,USA,56
106,1,06/29/1950,"near Decatur, AL",0,1194,A1,USA,57
107,1,06/30/1950,El Lorza,0,15239,A1,Venezuela,8
108,1,06/30/1950,near Toulouse,3,6379,A1,France,58
109,1,06/30/1950,near Busan,23,1129,A1,South Korea,59
110,1,07-03-1950,"Guajará, PA",2,2322,A1,Brazil,60
111,1,07-09-1950,near Casablanca-C...,22,6153,A1,Morocco,10
112,1,07/13/1950,Taejon Air Base,0,1147,A1,South Korea,12
113,1,07/17/1950,near Pathankot,22,14235,A1,India,10
114,1,07/18/1950,near Bocoio,12,5327,A1,Angola,10
115,1,07/19/1950,Iwakuni NAS,0,12352,O1,Japan,15
116,1,07/19/1950,near Tbilisi Airp...,4,4856,A1,Georgia,61
117,1,07/21/1950,Kenai Airpor...,0,1143,A1,USA,14
118,1,07/23/1950,near Myrtle Beach...,39,1088,A1,USA,62
119,1,07/23/1950,,0,13426,U1,Unknown country,7
120,1,07/24/1950,northern Isr...,3,7993,C2,Israel,10
121,1,07/27/1950,near O-Shima,25,1063,A1,Japan,16
122,1,07/28/1950,near Porto Alegre...,51,12223,A1,Brazil,63
123,1,07/29/1950,Tanezrouft,26,6146,A1,Algeria,28
124,1,07/29/1950,"near Juneau, AK",6,827,A1,USA,40
125,1,07/29/1950,near Koice,1,11544,A1,Slovakia,64
126,1,07/30/1950,"Denver, CO",0,10210,A1,USA,50
127,1,07/30/1950,Marseille-Ma...,0,6112,A1,France,65
128,1,07/30/1950,near Karaganda Ai...,25,4879,A1,Kazakhstan,66
129,1,07/30/1950,near São Francisc...,12,12248,A1,Brazil,67
130,1,07/31/1950,Dishforth RA...,0,13679,A1,U.K.,68
131,1,07/31/1950,"near Tallahassee, FL",0,1054,A1,USA,14
132,1,08-03-1950,"near Decatur, IL ...",0,1011,A1,USA,16
133,1,08-04-1950,near Oklahoma Cit...,0,738,A1,USA,69
134,1,08-05-1950,Koice Airpo...,0,11548,A1,Slovakia,10
135,1,08-11-1950,near Sverdlovsk-K...,2,4872,A1,Russia,61
136,1,08/13/1950,near Seimchan,5,4843,A1,Russia,36
137,1,08/16/1950,near Paeng Nylong-do,0,125,C1,North Korea,70
138,1,08/22/1950,"near Eagle, CO",1,11032,A2,USA,71
139,1,08/23/1950,"near Cravo Norte,...",0,6458,A1,Colombia,19
140,1,08/24/1950,Chinhae Air ...,0,1123,A1,South Korea,12
141,1,08/25/1950,near Kampong Jenera,12,7905,A1,Malaysia,25
142,1,08/26/1950,Quonset Poin...,0,1206,A1,USA,44
143,1,08/29/1950,Barranquilla,0,7189,A1,Colombia,8
144,1,08/30/1950,near Jemaja Islan...,9,7899,A1,Pacific Ocean,25
145,1,08/31/1950,near Wadi Natrun,55,9991,A1,Egypt,72
146,1,09-01-1950,"near Parsons, TN",7,1226,A1,USA,56
147,1,09-04-1950,"near Utica, NY",16,8704,A1,USA,73
148,1,09-04-1950,Billings Mun...,0,11122,A2,USA,27
149,1,09-06-1950,near Osaka-Itami ...,11,820,A1,Japan,40
150,1,09-08-1950,Guanabara Ba...,0,12199,A1,Brazil,2
151,1,09-10-1950,near Midway Island,0,2572,A1,U.S. M.O. Islands,74
152,1,09-11-1950,"Rocky Peak, CA",3,8520,A1,USA,67
153,1,09-12-1950,Son-La-Na-Sa...,0,6331,A1,Vietnam,8
154,1,09-12-1950,near Anchorage-El...,5,870,A1,USA,32
155,1,09/13/1950,Ashiya Air Base,0,1199,A1,Japan,57
156,1,09/14/1950,Vatnajökull ...,0,13640,A1,Iceland,75
157,1,09/14/1950,near Tehran-Mehra...,9,5873,A1,Iran,10
158,1,09/14/1950,Ashiya Air Base,0,1221,A1,Japan,56
159,1,09/17/1950,Wig Bay,0,11342,O1,U.K.,15
160,1,09/19/1950,near Kwajalein NA...,26,1720,A1,Marshall Isl.,74
161,1,09/21/1950,Malo Sljeme,10,15129,A1,Croatia,10
162,1,09/21/1950,near Aden-Khormak...,0,14478,A1,Yemen,49
163,1,09/25/1950,Nagoya-Komak...,0,1193,O1,Japan,57
164,1,09/26/1950,Barrackpore ...,0,14299,A1,India,10
165,1,09/26/1950,near Ashiya Air Base,23,814,A1,Japan,40
166,1,09/27/1950,El Palomar A...,0,13405,O1,Argentina,76
167,1,09/27/1950,Iwakuni MCAS,0,14860,A1,Japan,17
168,1,09/29/1950,Galápagos,5,13420,A1,Spain,7
169,1,09/30/1950,Columbus Sou...,1,10444,A1,USA,47
170,1,10-02-1950,Laguna Anteo...,0,3848,U1,Bolivia,42
171,1,10-02-1950,Washington-N...,0,8614,A2,USA,52
172,1,10-03-1950,"Malay Cove, ...",0,13342,A1,Sri Lanka,15
173,1,10-05-1950,Filton Airpo...,0,14531,A2,U.K.,28
174,1,10-05-1950,Rostov Airpo...,0,4919,A1,Russia,36
175,1,10-12-1950,"Bungulla, NSW",2,14078,A1,Australia,10
176,1,10-12-1950,Ashiya Air Base,3,1213,A1,Japan,77
177,1,10-12-1950,Maracaibo-Gr...,0,15238,A1,Venezuela,10
178,1,10/13/1950,"Almelund, MN",6,11338,A1,USA,27
179,1,10/13/1950,Casablanca,4,6095,A1,Morocco,10
180,1,10/13/1950,"near St Claire, AL",4,991,A1,USA,78
181,1,10/15/1950,Sea of Japan,4,790,A1,Pacific Ocean,32
182,1,10/16/1950,Alma-Ata Air...,0,4914,A1,Kazakhstan,36
183,1,10/17/1950,Mill Hill,28,6530,A1,U.K.,10
184,1,10/19/1950,Dhahran Airp...,0,1018,A1,Saudi Arabia,12
185,1,10/20/1950,"near Limestone, ME",0,831,A1,USA,32
186,1,10/25/1950,Singapore-Ch...,0,8224,A1,Singapore,51
187,1,10/26/1950,"near Truckee, CA",4,988,A1,USA,12
188,1,10/26/1950,Arctic Ice S...,0,4952,A1,Arctic Ocean,5
189,1,10/27/1950,Tachikawa Ai...,0,142,A1,Japan,79
190,1,10/31/1950,London Airpo...,28,6557,A1,U.K.,38
191,1,11-02-1950,"near Bridgeport, AL",0,1233,A1,USA,56
192,1,11-03-1950,Mont Blanc,48,14291,A1,France,80
193,1,11-04-1950,Vitoria Da C...,0,12194,A1,Brazil,81
194,1,11-04-1950,Misawa Air B...,0,1036,A1,Japan,82
195,1,11-05-1950,"Schofields, NSW",0,3030,A1,Australia,12
196,1,11-07-1950,near Butte Airpor...,21,11120,A1,USA,27
197,1,11-08-1950,La Paz-El Al...,0,3852,A1,Bolivia,17
198,1,11-09-1950,Kenai Airpor...,0,1027,A1,USA,16
199,1,11-09-1950,near Pyongyang,3,830,A1,North Korea,40
200,1,11-09-1950,Pusan East (...,0,1227,A1,South Korea,56
201,1,11-09-1950,near Turukhansk A...,2,4847,A1,Russia,39
202,1,11-10-1950,,0,14769,A1,Mexico,8
203,1,11-11-1950,"near Pickens, SC",4,1131,A1,USA,14
204,1,11-11-1950,Emirdag,4,1049,A1,Turkey,12
205,1,11/13/1950,near Grenoble,58,5009,A1,France,75
206,1,11/15/1950,La Paz,0,3853,A1,Bolivia,42
207,1,11/15/1950,Fagaras Moun...,0,15116,A1,Romania,83
208,1,11/16/1950,near Hobsonville ...,0,11343,A1,New Zealand,12
209,1,11/17/1950,Surabaya-Jua...,2,11866,A1,Indonesia,10
210,1,11/17/1950,Greenville-D...,0,1055,A1,USA,14
211,1,11/18/1950,Long Beach A...,0,11337,A2,USA,63
212,1,11/19/1950,near Pyongyang Ai...,0,825,A1,North Korea,40
213,1,11/21/1950,near Hyesanjin,3,1037,A1,North Korea,31
214,1,11/22/1950,Neubiberg Ai...,0,1132,A1,Germany,14
215,1,11/22/1950,"Mount Moran, WY",21,10471,A1,USA,64
216,1,11/23/1950,Cuzco,9,11391,A1,Peru,5
217,1,11/24/1950,near Medellín,0,7350,A1,Colombia,17
218,1,11/25/1950,near Khitokha,3,14285,A1,Bhutan,10
219,1,11/25/1950,near Holguín Airp...,0,5388,A1,Cuba,24
220,1,11/27/1950,near Yokohama Bay...,5,733,A1,USA,48
221,1,11/28/1950,near Bandung,15,13392,A1,Indonesia,12
222,1,12-01-1950,near Chamaran,8,5874,A1,Iran,10
223,1,12-01-1950,Hagaru-ri Ai...,0,1350,A1,North Korea,84
224,1,12-02-1950,near Hagaru-ri Ai...,0,1156,A1,North Korea,16
225,1,12-04-1950,Kabrit RAF S...,0,14455,A1,Egypt,49
226,1,12-06-1950,Su Won (K-13...,0,3035,A1,South Korea,12
227,1,12-08-1950,near Bangui Airpo...,46,6140,A1,C.A.R.,18
228,1,12-08-1950,near Col de l'Oui...,5,6097,A1,France,5
229,1,12-08-1950,Yonpo Airfield,1,14857,A1,North Korea,52
230,1,12-09-1950,Mount Fuji,3,14859,A1,Japan,52
231,1,12-10-1950,Daegu (Taegu...,0,14858,A2,South Korea,17
232,1,12-12-1950,"near Satapuala, U...",7,11344,A1,Samoa,20
233,1,12-12-1950,near Niamey,4,6119,A1,Niger,85
234,1,12/13/1950,Sydney Airpo...,0,7025,A1,Canada,9
235,1,12/13/1950,near Kotagiri,21,14268,A1,India,5
236,1,12/13/1950,"Londrina, PR",3,12282,A1,Brazil,10
237,1,12/14/1950,Ribeirão Pre...,1,12284,A1,Brazil,5
238,1,12/15/1950,near Páramo Las S...,31,15246,A1,Venezuela,8
239,1,12/17/1950,Campina Gran...,0,12201,A1,Brazil,2
240,1,12/18/1950,Tourane,15,684,A1,Vietnam,86
241,1,12/18/1950,Tourane,15,723,A1,Vietnam,86
242,1,12/19/1950,Mt. Tabayoc,37,1108,A1,Philippines,22
243,1,12/20/1950,Benghazi-Ben...,5,13674,A1,Libya,68
244,1,12/20/1950,Kampong Aur,0,3033,A1,Malaysia,32
245,1,12/22/1950,"near Penticton, BC",2,4997,A1,Canada,10
246,1,12/23/1950,McCreight Mo...,11,144,A1,Canada,79
247,1,12/24/1950,near Montaltodi d...,0,860,A1,Italy,32
248,1,12/27/1950,,0,1072,A1,South Korea,12
249,1,12/27/1950,Mynzhilki,8,4893,A1,Kazakhstan,36
250,1,12/28/1950,Serui,3,11648,A1,Indonesia,44
251,1,12/30/1950,"near Cobo, BA",14,7998,A1,Argentina,10
252,1,01-01-1951,La Paz-El Al...,0,3847,A1,Bolivia,10
253,1,01-02-1951,Great Slave ...,0,5007,A1,Canada,8
254,1,01-04-1951,Chicago-Midw...,0,10660,A1,USA,17
255,1,01-04-1951,Madrid-Baraj...,2,5683,A1,Spain,87
256,1,01-04-1951,Hoengseong A...,0,2638,A1,South Korea,32
257,1,01-08-1951,Chungju (K-4...,2,1103,A1,South Korea,62
258,1,01-08-1951,Chungju (K-4...,0,1098,O1,South Korea,62
259,1,01-08-1951,Chungju (K-4...,0,1101,O1,South Korea,62
260,1,01-09-1951,near Tuapse,8,4880,A1,Russia,61
261,1,01-09-1951,near Kazan Airpor...,6,4904,A1,Russia,36
262,1,01-10-1951,"near Albuquerque, NM",0,1015,A1,USA,12
263,1,01/13/1951,near Sungei Padi,10,14223,A1,Malaysia,88
264,1,01/14/1951,Philadelphia...,7,10483,A1,USA,9
265,1,01/16/1951,"near Reardan, WA",10,11123,A1,USA,27
266,1,01/16/1951,near Taejon (K-5)...,4,816,A1,South Korea,40
267,1,01/16/1951,Goose Bay Ai...,0,913,A1,Canada,12
268,1,01/20/1951,near Tsushima Air...,0,1211,A1,Japan,89
269,1,01/20/1951,Damascus-Mez...,0,1137,A1,Syria,14
270,1,01/21/1951,near Okinawa-Naha...,1,134,A1,Japan,90
271,1,01/23/1951,Papendrecht,0,8551,A1,Netherlands,44
272,1,01/23/1951,near Tachikawa Ai...,0,1102,A1,Japan,62
273,1,01/24/1951,Chungju (K-4...,1,1092,A1,South Korea,62
274,1,01/25/1951,Coolawanyah ...,0,14038,A2,Australia,64
275,1,01/27/1951,near Civitavecchia,14,7666,A1,Italy,91
276,1,01/27/1951,Jakarta-Kema...,0,11846,O1,Indonesia,47
277,1,01/28/1951,Marsaxlokk Bay,1,14091,A1,Malta,13
278,1,01/28/1951,Fort Knox-Go...,0,901,A1,USA,32
279,1,01/28/1951,Mt. Yuli,14,12346,A1,Taiwan,30
280,1,01/28/1951,near Kostanay-Nar...,0,4926,A1,Kazakhstan,36
281,1,01/28/1951,near San Luis Pot...,0,14604,A2,Mexico,92
282,1,01/29/1951,Taegu Air Ba...,0,916,A1,South Korea,12
283,1,01/31/1951,Madrid,0,7334,A1,Colombia,10
284,1,01/31/1951,near Hafnarfjördur,20,13631,A1,Iceland,10
285,1,01/31/1951,near Terceira-Laj...,14,628,A1,Portugal,40
286,1,02-01-1951,Khabarovsk K...,2,1203,A1,Russia,3
287,1,02-03-1951,near Buéa,29,6107,A1,Cameroon,9
288,1,02-04-1951,Whidbey Isla...,0,139,A1,USA,79
289,1,02-06-1951,near San Pablo de...,4,13435,A1,Spain,93
290,1,02-07-1951,Helsinki-Mal...,0,5636,A1,Finland,94
291,1,02-07-1951,"Eastville, VA",9,185,A1,USA,95
292,1,02-09-1951,Ashiya Air Base,0,453,A1,Japan,96
293,1,02-09-1951,Tashkent Air...,0,4930,A1,Uzbekistan,36
294,1,02-12-1951,Luang Praban...,0,6329,A1,Laos,10
295,1,02-12-1951,,0,973,A1,South Korea,31
296,1,02/14/1951,"near Yalí, Antioquia",2,7354,A1,Colombia,2
297,1,02/16/1951,near Béja,8,13346,A1,Tunisia,15
298,1,02/18/1951,near Stockholm-Br...,1,14480,A1,Sweden,49
299,1,02/19/1951,"Olathe NAS, ...",0,435,A1,USA,97
300,1,02/21/1951,Rio de Janei...,0,12196,A1,Brazil,2
301,1,02/23/1951,"Newhall, CA",0,9986,A1,USA,98
302,1,02/23/1951,Oslo-Fornebu...,0,941,A1,Norway,99
303,1,02/25/1951,near Iwakuni MCAS,3,1097,A1,Japan,62
304,1,02/27/1951,"near Tulsa, OK",0,11025,A1,USA,100
305,1,03-02-1951,"Sioux City, IA",16,8742,A1,USA,24
306,1,03-05-1951,Okinawa-Kade...,1,959,A1,Japan,12
307,1,03-11-1951,Hong Kong Is...,24,7580,A1,Hong Kong,101
308,1,03/13/1951,near Sverdlovsk-K...,0,4853,A1,Russia,61
309,1,03/15/1951,Resolute Air...,0,462,A1,Canada,102
310,1,03/19/1951,Phoenix-Sky ...,0,11067,A2,USA,80
311,1,03/19/1951,Strubby RAF ...,3,14502,A1,U.K.,103
312,1,03/21/1951,near Hato Nuevo,29,7336,A1,Colombia,104
313,1,03/22/1951,near Florianopoli...,3,12169,A1,Brazil,105
314,1,03/23/1951,"near Shannon, Ire...",53,1240,A1,Atlantic Ocean,106
315,1,03/23/1951,,2,1228,A1,South Korea,56
316,1,03/25/1951,near Iskra,12,4929,A1,Russia,36
317,1,03/25/1951,Pusan East (...,0,826,A1,South Korea,40
318,1,03/26/1951,"near Río Grande, TF",11,8003,A1,Argentina,10
319,1,03/27/1951,Manchester-R...,2,6570,A1,U.K.,10
320,1,03/27/1951,"Camden, NSW",0,13984,A1,Australia,10
321,1,03/27/1951,near Matagorda Is...,0,885,A1,USA,32
322,1,03/28/1951,near Riga-Spilve ...,0,4899,A1,Latvia,36
323,1,03/29/1951,near Hongchon,1,1196,A1,South Korea,57
324,1,03/29/1951,Entebbe Airp...,0,14447,A1,Uganda,49
325,1,03/29/1951,near Moskva-Vnuko...,3,4852,A1,Russia,61
326,1,03/30/1951,Keflavík Int...,0,10479,A1,Iceland,75
327,1,04-01-1951,Stockholm-Br...,0,13052,A1,Sweden,10
328,1,04-02-1951,Bogotá-Techo...,0,7234,A1,Colombia,107
329,1,04-06-1951,Refugio Pass...,22,10106,A1,USA,10
330,1,04-06-1951,near Mount Clemen...,0,1192,A1,USA,89
331,1,04-08-1951,"near Charleston, WV",21,944,A1,USA,12
332,1,04-08-1951,near Mama Airport,8,4910,A1,Russia,34
333,1,04-09-1951,near Cape d'Arguilar,16,7582,A1,Hong Kong,6
334,1,04-10-1951,Chilbolton,0,6585,A1,U.K.,108
335,1,04-10-1951,near Zalingei,0,14465,A1,Sudan,49
336,1,04-10-1951,Fairbanks-La...,8,829,A1,USA,40
337,1,04-12-1951,Negombo RAF ...,0,13670,A1,Sri Lanka,68
338,1,04-12-1951,Seoul-Kimpo ...,0,1039,A1,South Korea,31
339,1,04/15/1951,Guanabara Ba...,0,12200,A1,Brazil,2
340,1,04/15/1951,"near Solano, CA",0,1026,A1,USA,31
341,1,04/18/1951,,0,13423,U1,Unknown country,7
342,1,04/18/1951,,0,13425,U1,Unknown country,7
343,1,04/21/1951,between Kyzy...,4,4841,A1,Russia,109
344,1,04/21/1951,Tres Esquina...,3,6459,A1,Colombia,19
345,1,04/25/1951,"near Key West, FL",39,5382,A1,USA,54
346,1,04/26/1951,,0,1040,A1,Unknown country,31
347,1,04/28/1951,near Los Antiguos...,0,3904,A1,Argentina,2
348,1,04/28/1951,"near Fort Wayne, IN",11,8596,A1,USA,110
349,1,04/28/1951,near Taegu Air Base,0,1099,A1,South Korea,62
350,1,04/30/1951,near Wonsan,6,1077,A1,North Korea,16
351,1,05-01-1951,Unknown,0,794,A1,Unknown country,32
352,1,05-02-1951,near Fayid,8,14439,A1,Egypt,49
353,1,05-04-1951,Dishforth RA...,0,14463,A1,U.K.,49
354,1,05-08-1951,near Bordeaux-Mér...,0,6552,A1,France,111
355,1,05-09-1951,Patuxent Riv...,2,432,A1,USA,97
356,1,05-09-1951,near Monterroso (...,4,13436,A1,Spain,93
357,1,05-11-1951,near Spokane-Felt...,2,1006,A1,USA,78
358,1,05-12-1951,near Rovigo,3,6123,A1,Algeria,112
359,1,05/14/1951,near Goose Bay Ai...,4,7892,A1,Canada,32
360,1,05/15/1951,near Maceió Airpo...,0,12213,A1,Brazil,10
361,1,05/15/1951,Giebelstadt ...,0,846,A1,Germany,32
362,1,05/18/1951,"near Rancharia, SP",7,12277,A1,Brazil,5
363,1,05/19/1951,"Kodiak NAS, ...",0,734,A1,USA,48
364,1,05/23/1951,"near New Lisbon, IN",7,1238,A1,USA,106
365,1,05/24/1951,near Atsugi,0,1223,A1,Japan,56
366,1,05/27/1951,near Daegu Air Base,5,1244,A1,South Korea,16
367,1,05/30/1951,near Busan (Pusan...,5,1721,A1,South Korea,74
368,1,05/30/1951,Aqaba Airpor...,0,14487,A1,Jordan,49
369,1,05/31/1951,Albany-Turne...,0,979,A1,USA,12
370,1,05-01-1951,Bahrain,0,6527,A1,Bahrain,113
371,1,06-02-1951,"Palame, BA",2,12126,A1,Brazil,114
372,1,06-03-1951,Puerto Desea...,0,8011,A2,Argentina,10
373,1,06-03-1951,near Inje,6,1215,C1,South Korea,56
374,1,06-03-1951,near Inje,4,1198,C1,South Korea,57
375,1,06-03-1951,"near New Boston, TX",8,1135,A1,USA,14
376,1,06-04-1951,"near Jackson, TN",4,1235,A1,USA,56
377,1,06-06-1951,"Gramacho, Ri...",2,12216,A1,Brazil,115
378,1,06-06-1951,near San Antonio-...,9,1200,A1,USA,116
379,1,06-08-1951,Wittelsbach,0,15130,A1,Germany,10
380,1,06-10-1951,Port Vila,0,13994,O1,Vanuatu,117
381,1,06/13/1951,near Medellín-Enr...,3,7427,A1,Colombia,10
382,1,06/14/1951,near Flemings Isl...,7,118,A1,USA,48
383,1,06/14/1951,Manila Bay,3,2558,A1,Philippines,118
384,1,06/15/1951,"Kodiak NAS, ...",1,137,A1,USA,90
385,1,06/16/1951,near Omsukchan,0,4844,A1,Russia,109
386,1,06/17/1951,Bellevue-Off...,0,882,A1,USA,32
387,1,06/21/1951,Puerto Desea...,2,8004,A2,Argentina,5
388,1,06/22/1951,near Sanoyea,40,10955,A1,Liberia,63
389,1,06/22/1951,Spokane-Fair...,0,952,A1,USA,31
390,1,06/24/1951,Choma Airpor...,0,14477,A1,Zambia,49
391,1,06/26/1951,near Morón de la ...,8,13419,A1,Spain,7
392,1,06/27/1951,near Trinidad,0,12166,A1,Bolivia,8
393,1,06/29/1951,near Rijeka,14,15137,A1,Croatia,112
394,1,06/29/1951,Geneva-on-th...,1,9053,A2,USA,47
395,1,06/30/1951,near Fort Collins...,50,9320,A1,USA,71
396,1,07-01-1951,near Fort Dix-McG...,5,863,A1,USA,32
397,1,07-08-1951,Chinhae Air ...,0,1078,A1,South Korea,16
398,1,07-09-1951,Barranquilla...,0,7198,A1,Colombia,8
399,1,07-09-1951,Pohang (K-3)...,0,1070,A1,South Korea,31
400,1,07-11-1951,Montreal-Dor...,0,5014,A1,Canada,67
401,1,07-12-1951,near Aracaju Airp...,33,12214,A1,Brazil,5
402,1,07-12-1951,near Tezpur,3,14276,A1,India,5
403,1,07-12-1951,near Lyneham-RAF ...,10,14448,A1,U.K.,49
404,1,07-12-1951,Gao Airfield,8,2685,A1,Mali,12
405,1,07/13/1951,Bangkok Inte...,0,7579,A1,Thailand,75
406,1,07/14/1951,Stockholm-Br...,4,13058,A1,Sweden,119
407,1,07/15/1951,"near El Paso, TX",0,1195,A1,USA,57
408,1,07/17/1951,Fayid RAF St...,0,14461,A1,Egypt,49
409,1,07/18/1951,near Antananarivo...,0,6121,A1,Madagascar,18
410,1,07/19/1951,Curles Neck ...,0,8367,A2,USA,72
411,1,07/20/1951,near Saigon-Tan S...,5,6330,A1,Vietnam,10
412,1,07/21/1951,"near Sitka, AK",37,4990,A1,USA,54
413,1,07/24/1951,near Gao Airport ...,3,11559,A1,Mali,120
414,1,07/26/1951,Lao Kay,0,6109,A1,Vietnam,112
415,1,07/27/1951,near Isola di Pal...,0,8189,A1,Italy,121
416,1,07/27/1951,near Kaduna Airpo...,0,14230,A1,Nigeria,122
417,1,07/29/1951,near Cochabamba-J...,7,3849,A1,Bolivia,2
418,1,08-02-1951,near Saigon-Tan S...,6,699,A1,Vietnam,12
419,1,08-07-1951,"Guaratiba, RJ",4,498,A1,Brazil,32
420,1,08-08-1951,"Barilla Bay,...",2,14084,A1,Australia,10
421,1,08-08-1951,São Paulo-Co...,0,10455,A1,Brazil,50
422,1,08-11-1951,Newark Inter...,0,9367,A1,USA,50
423,1,08-11-1951,Moisville,5,6093,A1,France,115
424,1,08-11-1951,,0,1034,A1,Unknown country,31
425,1,08-12-1951,near Gibraltar-No...,0,14194,A1,Gibraltar,123
426,1,08-12-1951,near Vilyuisk Air...,2,4901,A1,Russia,36
427,1,08/16/1951,Frankfurt Rh...,0,1139,O1,Germany,14
428,1,08/16/1951,Luzon Island...,0,1209,A1,Philippines,89
429,1,08/20/1951,Boh Fai Airport,0,7583,A1,Thailand,10
430,1,08/20/1951,Lena River n...,1,4968,A1,Russia,109
431,1,08/21/1951,Kingston-Pal...,0,14170,O1,Jamaica,124
432,1,08/22/1951,"Summit, AK",9,788,A1,USA,32
433,1,08/23/1951,near Kanash,0,4848,A1,Russia,36
434,1,08/24/1951,near Oakland Inte...,50,9321,A1,USA,125
435,1,08/27/1951,Wular Lake,0,7167,A1,India,19
436,1,08/31/1951,Fayid RAF St...,0,6543,A2,Egypt,51
437,1,08/31/1951,near Platinum Air...,4,894,A1,USA,32
438,1,09-01-1951,Lake Texcoco,0,14626,A1,Mexico,71
439,1,09-02-1951,near Kingston,0,11024,A1,Jamaica,100
440,1,09-04-1951,near Quonset Poin...,0,128,A1,USA,70
441,1,09-04-1951,near Montauk Poin...,7,129,A1,Atlantic Ocean,70
442,1,09-07-1951,near Fairbanks-Ei...,3,931,A1,USA,32
443,1,09-07-1951,near Gorbovichi,5,4840,A1,Ukraine,109
444,1,09-08-1951,near São Paulo-Co...,13,12280,A1,Brazil,5
