admin_id,aircraft_id,type,Manufacturer,Military / Commercial
1,1096,Lockheed WC-130H Hercules,Lockheed ,M
1,1097,Lockheed L-188PF Electra,Lockheed ,C
1,1098,Handley Page Jetstream T.1,Handley ,M
1,1099,NAMC YS-11A-320,NAMC ,C
1,1100,Boeing 747-130,Boeing ,C
1,1101,Dassault Falcon 20E,Dassault ,C
1,1102,Cessna 500 Citation I,Cessna ,C
1,1103,Boeing 727-251,Boeing ,C
1,1104,Beech 100 King Air,Beech ,C
1,1105,Douglas DC-8-55F,Douglas ,C
1,1106,Lockheed L-188AF Electra,Lockheed ,C
1,1107,Douglas C-50-DO (DC-3),Douglas ,C
1,1108,DC-9-14,Douglas Aircraft Company,C
1,1109,Boeing 747-237B,Boeing ,C
1,1110,Grumman American G-1159 Gulfstream,Grumman ,C
1,1111,Douglas C-54P (DC-4),Douglas ,C
1,1112,DHC-6 Twin Otter 200,De Havilland Canada,M
1,1113,Carstedt Jet Liner 600F,Carstedt ,C
1,1114,Douglas DC-3A-343B,Douglas ,C
1,1115,BAC One-Eleven 401AK,BAC ,C
1,1116,Transall C-160D,Transall ,M
1,1117,Douglas DC-6BF,Douglas ,C
1,1118,Yakovlev Yak-40FG,Yakovlev ,C
1,1119,Rockwell Sabreliner 75A,Rockwell ,C
1,1120,BN-2A-20 Islander,Britten-Norman,C
1,1121,Embraer EMB-110C Bandeirante,Embraer ,C
1,1122,Lockheed C-141A-20-LM Starlifter,Lockheed ,M
1,1123,Convair CV-440-86,Convair ,C
1,1124,Douglas C-48A (DC-3C ),Douglas ,C
1,1125,Boeing 737-247,Boeing ,C
1,1126,Swearingen SA226-AT Merlin IV,Swearingen ,C
1,1127,Antonov An-24,Antonov ,M
1,1128,Beech A100 King Air,Beech ,C
1,1129,HAL-748,Hindustan Aeronautics,M
1,1130,Douglas VC-47A (DC-3),Douglas ,C
1,1131,Lockheed L-1049H-01-06-162 Super Co,Lockheed ,M
1,1132,Vickers 769D Viscount,Vickers ,C
1,1133,Boeing 747-136,Boeing ,C
1,1134,BAC One-Eleven 524FF,BAC ,C
1,1135,Boeing 747-128,Boeing ,C
1,1136,Boeing 727-225,Boeing ,C
1,1137,Douglas DC-6F,Douglas ,C
1,1138,DH-114 Prinair Heron 2,De Havilland,C
1,1139,Consolidated PB4Y-2 Privateer,Consolidated ,C
1,1140,Nord 262A-32,Nord ,C
1,1141,Douglas C-49J-DO,Douglas ,C
1,1142,Douglas EC-47A,Douglas ,M
1,1143,Antonov An-2V,Antonov ,M
1,1144,Convair C-131F (CV-340),Convair ,M
1,1145,Tupolev Tu-154A,Tupolev ,C
1,1146,Antonov An-8,Antonov ,C
1,1147,Grumman TC-4C (G-159 Gulfstream I),Grumman ,C
1,1148,BN-2A-26 Islander,Britten-Norman,C
1,1149,DH-114 Riley Heron 2E/A1,De Havilland,C
1,1150,GAF Nomad N.22,GAF ,M
1,1151,Convair CV-440-12,Convair ,C
1,1152,DC-10-30CF,Douglas Aircraft Company,C
1,1153,Hawker Siddeley HS-125-600B,Hawker ,C
1,1154,Boeing 747-123F (SCD),Boeing ,C
1,1155,BN-2A-8 Islander,Britten-Norman,C
1,1156,CT-39E Sabreliner,Sabreliner,M
1,1157,BN-2A-21 Islander,Britten-Norman,C
1,1158,Learjet 24A,Learjet ,C
1,1159,DC-8-61,Douglas Aircraft Company,C
1,1160,Rockwell Sabreliner 40,Rockwell ,C
1,1161,Handley Page HPR-7 Herald 401,Handley ,M
1,1162,Dassault Falcon 20C,Dassault ,M
1,1163,Shin Meiwa PS-1,Shin ,M
1,1164,Douglas YC-112A-DO (DC-6),Douglas ,C
1,1165,Saunders ST-27,Saunders ,C
1,1166,IAI Arava 201,IAI ,C
1,1167,Yakovlev Yak-40S2,Yakovlev ,C
1,1168,Ilyushin Il-14LIK,Ilyushin ,C
1,1169,Boeing 720-022,Boeing ,C
1,1170,Boeing 727-95,Boeing ,C
1,1171,DHC-4 Caribou,De Havilland Canada,M
1,1172,Boeing 747-131F,Boeing ,M
1,1173,BAC One-Eleven 527FK,BAC ,C
1,1174,Antonov An-26,Antonov ,C
1,1175,CASA C-212 Aviocar 100,CASA ,M
1,1176,GAF Nomad N.22B,GAF ,C
1,1177,Airbus A300B4-203,Airbus ,C
1,1178,BN-2 Defender,Britten-Norman,M
1,1179,GAF Nomad N.24,GAF ,M
1,1180,DC-9-33RC,Douglas Aircraft Company,C
1,1181,Canadair CL-215,Canadair ,M
1,1182,Boeing 727-2F2,Boeing ,C
1,1183,Learjet 25C,Learjet ,C
1,1184,Boeing 707-131F,Boeing ,C
1,1185,Convair CV-440-88,Convair ,C
1,1186,CASA C-212-A2 Aviocar 100,CASA ,M
1,1187,MBB HFB-320ECM Hansa Jet,MBB ,M
1,1188,Douglas C-117B (DC-3),Douglas ,C
1,1189,Ilyushin Il-14RR,Ilyushin ,C
1,1190,Antonov An-22A,Antonov ,M
1,1191,BN-2A-21 Defender,Britten-Norman,M
1,1192,Grumman HU-16 Albatross,Grumman ,M
1,1193,BN-2A Trislander Mk.III-2,Britten-Norman,C
1,1194,DC-8-62AF,Douglas Aircraft Company,C
1,1195,Vickers 838 Viscount,Vickers ,C
1,1196,CASA C-207C (T.7) Azor,CASA ,M
1,1197,Avia 14T,Avia ,C
1,1198,Dornier Do 28D-2 Skyservant,Dornier ,M
1,1199,Boeing 727-256,Boeing ,C
1,1200,Douglas DC-3-201A,Douglas ,C
1,1201,Douglas DC-3-217B,Douglas ,C
1,1202,T-39D Sabreliner,Sabreliner,M
1,1203,Ilyushin Il-14FKM,Ilyushin ,C
1,1204,Nord 262A-27,Nord ,C
1,1205,Douglas DC-3A-438,Douglas ,C
1,1206,Beech 200 Super King Air,Beech ,C
1,1207,Embraer C-95 Bandeirante (EMB-110),Embraer ,M
1,1208,Hawker Siddeley HS-125-600A,Hawker ,C
1,1209,Learjet 35,Learjet ,C
1,1210,Convair VC-131H (CV-580),Convair ,M
1,1211,Ilyushin Il-62M,Ilyushin ,C
1,1212,Yakovlev Yak-40EC,Yakovlev ,C
1,1213,Douglas DC-3A-408,Douglas ,C
1,1214,Lockheed EC-130Q Hercules,Lockheed ,M
1,1215,BN-2A-27 Islander,Britten-Norman,C
1,1216,Boeing 727-78,Boeing ,C
1,1217,Let L-410UVP,Let ,C
1,1218,Antonov An-26,Antonov ,M
1,1219,NAMC YS-11A-301,NAMC ,C
1,1220,Rausch Super 18 Hudstar,Rausch ,C
1,1221,Let L-410AF,Let ,C
1,1222,Boeing 707-430,Boeing ,C
1,1223,Fairchild C-119L Flying Boxcar,Fairchild ,M
1,1224,Grumman SHU-16B Albatross,Grumman ,M
1,1225,Vickers 764D Viscount,Vickers ,C
1,1226,Boeing EC-135K,Boeing ,M
1,1227,Learjet 36A,Learjet ,C
1,1228,Dornier Do 28D-1S Skyservant,Dornier ,C
1,1229,DC-8-62H,Douglas Aircraft Company,C
1,1230,Bristol 175 Britannia 253,Bristol ,C
1,1231,Boeing 737-230C,Boeing ,C
1,1232,Yakovlev Yak-40K,Yakovlev ,C
1,1233,Convair CV-300,Convair ,C
1,1234,Lockheed L-749A-79-52 Constellation,Lockheed ,C
1,1235,U-1A Otter (DHC-3),De Havilland Canada,C
1,1236,Tupolev Tu-124K,Tupolev ,M
1,1237,Boeing 727-282,Boeing ,C
1,1238,Boeing 737-2H6,Boeing ,C
1,1239,Douglas DC-8-33F,Douglas ,M
1,1240,Grumman M-16 Albatross (HU-16),Grumman ,M
1,1241,Douglas DC-3-201D,Douglas ,C
1,1242,BN-2A Trislander Mk.III-1,Britten-Norman,C
1,1243,Embraer EMB-110P Bandeirante,Embraer ,C
1,1244,Boeing 737-275,Boeing ,C
1,1245,Learjet 35A,Learjet ,C
1,1246,Fairchild FH-227D,Fairchild ,C
1,1247,Antonov An-2PF,Antonov ,C
1,1248,Boeing 737-281,Boeing ,C
1,1249,Lockheed EC-121T Super Constellatio,Lockheed ,M
1,1250,Convair CV-340-38,Convair ,M
1,1251,Douglas DC-3R,Douglas ,M
1,1252,Boeing 737-229C,Boeing ,C
1,1253,Rockwell 1121A Jet Commander,Rockwell ,C
1,1254,Boeing 727-235,Boeing ,C
1,1255,Tupolev Tu-154B,Tupolev ,C
1,1256,Tupolev Tu-144D,Tupolev ,C
1,1257,Boeing 747SR-46,Boeing ,C
1,1258,Convair VT-29C (CV-240),Convair ,C
1,1259,Fairchild C-119 Flying Boxcar,Fairchild ,C
1,1260,Canadair CL-44D4-6,Canadair ,C
1,1261,BN-2A-21 Islander,Britten-Norman,M
1,1262,Fairchild FH-227,Fairchild ,C
1,1263,Boeing 707-351B,Boeing ,C
1,1264,Swearingen SA226-TC Metro II,Swearingen ,C
1,1265,Convair CV-240-8,Convair ,C
1,1266,Boeing 727-214,Boeing ,C
1,1267,BN-2A-27R Islander,Britten-Norman,C
1,1268,Learjet 25,Learjet ,M
1,1269,Boeing 727-82C,Boeing ,C
1,1270,Swearingen SA226-AT Merlin IVA,Swearingen ,M
1,1271,Tupolev Tu-154B-1,Tupolev ,C
1,1272,Martin VC-3A (4-0-4),Martin ,C
1,1273,Convair VT-29A (CV-240),Convair ,C
1,1274,Douglas DC-6,Douglas ,M
1,1275,DH-114 Riley Heron 2,De Havilland,C
1,1276,Douglas DC-3A,Douglas ,M
1,1277,Nord 262A-29,Nord ,M
1,1278,Let L-410M,Let ,C
1,1279,Learjet 25D,Learjet ,C
1,1280,Hawker Siddeley HS-125-1A-522,Hawker ,C
1,1281,Beech C-12A Huron,Beech ,M
1,1282,Mohawk 298 (Nord 262),Mohawk ,C
1,1283,Boeing 747-132SF,Boeing ,C
1,1284,Nord 262A-33,Nord ,C
1,1285,Boeing 727-2D3,Boeing ,C
1,1286,DHC-4A Caribou,De Havilland Canada,C
1,1287,Boeing 747-246F (SCD),Boeing ,C
1,1288,Aérospatiale SN.601 Corvette,Aérospatiale ,C
1,1289,Boeing 727-31,Boeing ,C
1,1290,Boeing 747SP-21,Boeing ,C
1,1291,IAI Arava 201,IAI ,M
1,1292,Douglas C-54S (DC-4),Douglas ,C
1,1293,Boeing 727-1F8,Boeing ,C
1,1294,DHC-5D Buffalo,De Havilland Canada,M
1,1295,A.W. AW-660 Argosy C.1,A.W. ,C
1,1296,Hawker Siddeley VC-93 (HS-125-3B/RC,Hawker ,M
1,1297,Lockheed L-749 Constellation (VC-12,Lockheed ,C
1,1298,Airbus A300B2-101,Airbus ,C
1,1299,Fairchild C-119L Flying Boxcar,Fairchild ,C
1,1300,GAF Nomad N.22B,GAF ,M
1,1301,Boeing 707-330C,Boeing ,C
1,1302,Douglas TC-47B (DC-3),Douglas ,M
1,1303,Cessna 501 Citation I/SP,Cessna ,C
1,1304,Douglas DC-3-208A,Douglas ,C
1,1305,Boeing 727-230,Boeing ,C
1,1306,Douglas DC-7,Douglas ,M
1,1307,Lockheed C-141B Starlifter,Lockheed ,M
1,1308,Beech 200 Super King Air,Beech ,M
1,1309,Lockheed C-130H Hercules,Lockheed ,C
1,1310,Antonov An-30B,Antonov ,M
1,1311,Douglas RC-54V (DC-4),Douglas ,M
1,1312,IAI Arava 102,IAI ,C
1,1313,Ilyushin Il-76,Ilyushin ,M
1,1314,Hawker Siddeley HS-125-600B,Hawker ,M
1,1315,Ilyushin Il-76M,Ilyushin ,M
1,1316,Boeing 747-121SF,Boeing ,C
1,1317,Boeing EC-135P,Boeing ,M
1,1318,Boeing 727-86,Boeing ,C
1,1319,CASA/Nurtanio NC-212 Aviocar,CASA ,C
1,1320,Fairchild FH-227B,Fairchild ,M
1,1321,Boeing 720-059B,Boeing ,C
1,1322,Dassault Falcon 10MER,Dassault ,M
1,1323,Douglas C-118B (DC-6),Douglas ,C
1,1324,Boeing 707-309C,Boeing ,C
1,1325,Learjet 36,Learjet ,M
1,1326,Canadair Challenger 600,Canadair ,C
1,1327,Boeing 727-27C,Boeing ,C
1,1328,Douglas C-54Q (DC-4),Douglas ,C
1,1329,DC-9-81 (MD-81),McDonnell Douglas,C
1,1330,Boeing 727-172C,Boeing ,C
1,1331,Shorts 330-100,Short ,C
1,1332,Embraer EMB-110P1 Bandeirante,Embraer ,C
1,1333,Tupolev Tu-154B-2,Tupolev ,C
1,1334,Boeing 737-269,Boeing ,C
1,1335,Consolidated P4Y-2G Super Privateer,Consolidated ,C
1,1336,Douglas DC-8-43F,Douglas ,C
1,1337,Lockheed L-1011 TriStar 200,Lockheed ,C
1,1338,Lockheed L-100-20 Hercules,Lockheed ,M
1,1339,Douglas DC-8-33F,Douglas ,C
1,1340,Boeing 707-3J9C,Boeing ,M
1,1341,Ilyushin Il-76,Ilyushin ,C
1,1342,Antonov An-24TV,Antonov ,C
1,1343,Lockheed YMC-130H Hercules,Lockheed ,M
1,1344,Boeing 737-2M2C,Boeing ,C
1,1345,BN-2A Trislander Mk.III,Britten-Norman,C
1,1346,BAe Nimrod MR.2,British Aerospace,M
1,1347,Boeing 747-2B5B,Boeing ,C
1,1348,Douglas C-54Q Skymaster (DC-4),Douglas ,M
1,1349,CC-123 Otter (DHC-3),De Havilland Canada,M
1,1350,Boeing 707-321F,Boeing ,C
1,1351,Beech Hawker BH-125-400A,Beech ,C
1,1352,Tupolev Tu-134B,Tupolev ,C
1,1353,Shorts SC.7 Skyvan 3-100,Short ,C
1,1354,Tupolev Tu-104A,Tupolev ,M
1,1355,Lockheed L-1329 JetStar 731,Lockheed ,C
1,1356,Morane Saulnier (FMA) MS.760A Paris,Morane ,M
1,1357,Ilyushin Il-14T,Ilyushin ,C
1,1358,Boeing 737-293,Boeing ,C
1,1359,Lockheed MC-130E Combat Talon I,Lockheed ,M
1,1360,Antonov An-24T,Antonov ,C
1,1361,Fokker F-28 Fellowship 2000,Fokker ,C
1,1362,Boeing RC-135S Cobra Ball II,Boeing ,M
1,1363,Boeing 737-2K6,Boeing ,C
1,1364,Potez 840,Potez ,C
1,1365,Handley Page HP-137 Jetstream III,Handley ,C
1,1366,BAe-125-700A,British Aerospace,C
1,1367,Boeing 737-248C,Boeing ,C
1,1368,Boeing EC-135N,Boeing ,M
1,1369,BAC One-Eleven 529FR,BAC ,C
1,1370,Convair C-131E (CV-440),Convair ,C
1,1371,Hawker Siddeley HS-125-1A,Hawker ,C
1,1372,Douglas DC-3-209A,Douglas ,C
1,1373,Fairchild C-119G Flying Boxcar,Fairchild ,C
1,1374,Fairchild C-119C Flying Boxcar,Fairchild ,C
1,1375,Howard 500,Howard ,M
1,1376,Consolidated PBY-6A Super Catalina,Consolidated ,C
1,1377,Douglas SC-54G (DC-4),Douglas ,C
1,1378,Fokker F-27 Friendship 600RF,Fokker ,C
1,1379,Kaiser-Frazer C-119L Flying Boxcar,Kaiser-Frazer,C
1,1380,Boeing 727-2H9,Boeing ,C
1,1381,Fokker F-28 Fellowship 4000,Fokker ,C
1,1382,Boeing 737-2K2C,Boeing ,C
1,1383,Lockheed L-749A Constellation (VC-1,Lockheed ,C
1,1384,Learjet 55,Learjet ,C
1,1385,Boeing 707-337C,Boeing ,C
1,1386,Boeing 727-25,Boeing ,C
1,1387,Boeing 727-2J4,Boeing ,C
1,1388,Beech UC-12B Huron,Beech ,M
1,1389,Boeing 727-114,Boeing ,C
1,1390,Swearingen SA227-AC Metro III,Swearingen ,C
1,1391,Learjet 25XR,Learjet ,C
1,1392,Convair HC-131A (CV-240),Convair ,C
1,1393,Boeing 707-348C,Boeing ,C
1,1394,Canadair CL-44D4-2,Canadair ,M
1,1395,NAMC YS-11A-621,NAMC ,C
1,1396,BN-2A-9 Islander,Britten-Norman,M
1,1397,Boeing 737-2R8C,Boeing ,C
1,1398,Dornier 228-100,Dornier ,C
1,1399,A.W. AW-650 Argosy 102,A.W. ,C
1,1400,DHC-7-102,De Havilland Canada,C
1,1401,Gulfstream American G-1159 Gulfstre,Gulfstream ,C
1,1402,Shorts SC.7 Skyvan 3M-400,Short ,C
1,1403,DHC-7-103,De Havilland Canada,C
1,1404,Cessna 551 Citation II/SP,Cessna ,C
1,1405,Fairchild C-123J Provider,Fairchild ,M
1,1406,Learjet 35A,Learjet ,M
1,1407,Boeing 727-212,Boeing ,C
1,1408,Tupolev Tu-134IK,Tupolev ,C
1,1409,Boeing 747-236B,Boeing ,C
1,1410,Yakovlev Yak-42,Yakovlev ,C
1,1411,Alenia G-222TCM,Alenia ,M
1,1412,Swearingen SA226-AT Merlin IV,Swearingen ,M
1,1413,Lockheed HC-130H Hercules,Lockheed ,C
1,1414,Boeing 737-2Q3,Boeing ,C
1,1415,Fairchild FH-227E,Fairchild ,C
1,1416,Beech B200C Super King Air,Beech ,C
1,1417,Embraer EMB-110P2 Bandeirante,Embraer ,C
1,1418,Cessna 501 Citation I/SP,Cessna ,M
1,1419,Lockheed CC-130H Hercules,Lockheed ,M
1,1420,DHC-6 Twin Otter 310,De Havilland Canada,C
1,1421,Boeing 707-323B,Boeing ,C
1,1422,Dornier Do 128-6 Turbo Skyservant,Dornier ,C
1,1423,Convair CV-580-11-A,Convair ,C
1,1424,DC-8-54F,Douglas Aircraft Company,C
1,1425,Rockwell Sabreliner 65,Rockwell ,C
1,1426,Lockheed L-1049G Super Constellatio,Lockheed ,M
1,1427,Lockheed L-1329-25 JetStar II,Lockheed ,C
1,1428,Shorts 330-200,Short ,C
1,1429,Dornier Do 128-6MPA Turbo Skyservan,Dornier ,M
1,1430,Cessna 550 Citation II,Cessna ,C
1,1431,Boeing 727-2L5,Boeing ,C
1,1432,Boeing 737-2A1C,Boeing ,C
1,1433,Boeing 727-276,Boeing ,C
1,1434,NAMC YS-11A-208,NAMC ,C
1,1435,Boeing 707-338C,Boeing ,C
1,1436,Douglas C-47E,Douglas ,M
1,1437,Boeing 737-2B1,Boeing ,C
1,1438,BAe BAe-748-329 Srs. 2A LFD,British Aerospace,C
1,1439,Kawasaki C-1,Kawasaki ,C
1,1440,Fairchild C-119F Flying Boxcar,Fairchild ,C
1,1441,Learjet 25B,Learjet ,M
1,1442,Fokker F-28 Fellowship 3000RC,Fokker ,C
1,1443,Douglas VC-54Q (DC-4),Douglas ,C
1,1444,Boeing 727-222A,Boeing ,C
1,1445,CASA C-212 Aviocar 200,CASA ,C
1,1446,Boeing 737-2V2,Boeing ,C
1,1447,BN-2A-9R Islander,Britten-Norman,C
1,1448,Boeing 767-233,Boeing ,C
1,1449,Boeing 727-294,Boeing ,C
1,1450,Boeing 727-264,Boeing ,C
1,1451,Boeing 737-2P6,Boeing ,C
1,1452,FMA IA 50 Guaraní II,FMA ,C
1,1453,Boeing 707-336C,Boeing ,C
1,1454,Boeing 747-249F,Boeing ,C
1,1455,Boeing 747-230F,Boeing ,C
1,1456,Boeing 737-2M2,Boeing ,C
1,1457,Beech B100 King Air,Beech ,C
1,1458,Boeing 747-283M,Boeing ,C
1,1459,Rockwell CT-39E Sabreliner,Rockwell ,M
1,1460,Vickers 668 Varsity,Vickers ,C
1,1461,Airbus A300B4-120,Airbus ,C
1,1462,CASA C-212-A3 Aviocar 100,CASA ,M
1,1463,Douglas EC-54U (DC-4),Douglas ,C
1,1464,DC-8-63PF,Douglas Aircraft Company,C
1,1465,Beech 200C Super King Air,Beech ,C
1,1466,Convair VT-29B (CV-240),Convair ,C
1,1467,BN-2 Islander,Britten-Norman,M
1,1468,Embraer EMB-110EJ Bandeirante,Embraer ,C
1,1469,Beech 1900C,Beech ,M
1,1470,Tupolev Tu-134Sh2,Tupolev ,M
1,1471,Boeing 727-222,Boeing ,C
1,1472,Boeing 727-2J0,Boeing ,C
1,1473,Embraer P-95 Bandeirulha (EMB-111A),Embraer ,M
1,1474,Antonov An-26B,Antonov ,C
1,1475,BN-2B-27 Islander,Britten-Norman,C
1,1476,Boeing 737-228,Boeing ,C
1,1477,Ilyushin Il-86,Ilyushin ,C
1,1478,Beech C99,Beech ,C
1,1479,Airbus A300B2-203,Airbus ,C
1,1480,Boeing 737-2H7C,Boeing ,C
1,1481,DHC-5D Buffalo,De Havilland Canada,C
1,1482,BN-2T Islander,Britten-Norman,C
1,1483,Learjet 24F,Learjet ,C
1,1484,Transall C-160NG,Transall ,M
1,1485,Boeing 720-027,Boeing ,C
1,1486,Let L-410MA,Let ,C
1,1487,Airbus A300C4-620,Airbus ,C
1,1488,Dornier Do 128-2 Skyservant,Dornier ,M
1,1489,DHC-3T Cox Turbine Otter,De Havilland Canada,M
1,1490,Fokker F-27 Friendship 200MAR,Fokker ,M
1,1491,Rockwell T-39N Sabreliner,Rockwell ,C
1,1492,Antonov An-26RT,Antonov ,M
1,1493,Boeing 727-2K3,Boeing ,C
1,1494,Swearingen SA227-AT Expediter,Swearingen ,C
1,1495,Tupolev Tu-134AK,Tupolev ,C
1,1496,PADC/BN-2A-21 Islander,Britten-Norman,C
1,1497,Canadair Challenger 601,Canadair ,C
1,1498,Boeing 747SP-09,Boeing ,C
1,1499,Lockheed KC-130H Hercules,Lockheed ,M
1,1500,Boeing RC-135T Rivet Dandy,Boeing ,M
1,1501,Antonov An-26Sh,Antonov ,M
1,1502,Boeing 747-3B3,Boeing ,C
1,1503,Grumman G-111 Albatross,Grumman ,C
1,1504,Fokker F-28 Fellowship 3000,Fokker ,C
1,1505,BAe-125-700B,British Aerospace,C
1,1506,Boeing 737-2P5,Boeing ,C
1,1507,Convair CV-440-35,Convair ,C
1,1508,Douglas DC-3-313D,Douglas ,C
1,1509,Dassault Falcon 50,Dassault ,C
1,1510,Boeing 707-336B,Boeing ,C
1,1511,Boeing 737-205,Boeing ,C
1,1512,BAe BAe-748-314 Srs. 2A LFD,British Aerospace,M
1,1513,DC-8-73CF,Douglas Aircraft Company,C
1,1514,Dornier CD-01A Seastar,Dornier ,C
1,1515,Learjet 24XR,Learjet ,C
1,1516,Boeing 737-236,Boeing ,C
1,1517,Alenia G-222SAA,Alenia ,M
1,1518,Beech B99,Beech ,C
1,1519,Boeing 737-2X6C,Boeing ,C
1,1520,Cessna 208 Caravan I,Cessna ,C
1,1521,IAI 1124 Westwind,IAI ,C
1,1522,Lockheed L-1011 TriStar 500,Lockheed ,C
1,1523,Vickers 835 Viscount,Vickers ,C
1,1524,Embraer C-95B Bandeirante (EMB-110),Embraer ,M
1,1525,Shorts 360-100,Short ,C
1,1526,Hawker Siddeley HS-125-F400A,Hawker ,C
1,1527,Convair VC-131H Samaritan (CV-580),Convair ,M
1,1528,Lockheed C-130H-MP Hercules,Lockheed ,M
1,1529,Boeing 737-266,Boeing ,C
1,1530,Boeing 747-228B,Boeing ,C
1,1531,Boeing 737-248,Boeing ,C
1,1532,Shorts SC.7 Skyvan 3-100,Short ,M
1,1533,Boeing 707-387C,Boeing ,C
1,1534,Douglas DC-3A-178,Douglas ,C
1,1535,DHC-8-101,De Havilland Canada,C
1,1536,Boeing 747-282B,Boeing ,C
1,1537,Antonov An-32,Antonov ,M
1,1538,IAI 1124A Westwind II,IAI ,C
1,1539,Ilyushin Il-76TD,Ilyushin ,C
1,1540,Shorts SC.7 Skyvan 3M-100,Short ,M
1,1541,Lockheed L-1011 TriStar 100,Lockheed ,C
1,1542,Boeing 747-2R7F,Boeing ,C
1,1543,Beech 200C Super King Air,Beech ,M
1,1544,Beech B200 Super King Air,Beech ,C
1,1545,PADC/BN-2A-26 Islander,Britten-Norman,C
1,1546,DHC-6 Vista Liner 300,De Havilland Canada,C
1,1547,Boeing 737-296,Boeing ,C
1,1548,Mitusbishi Mu-300 Diamond IA,Mitusbishi,C
1,1549,DHC-8-110,De Havilland Canada,C
1,1550,DC-10-40,Douglas Aircraft Company,C
1,1551,Lockheed C-130D-6 Hercules,Lockheed ,M
1,1552,Embraer EMB-120RT Brasilia,Embraer ,C
1,1553,Airbus A300B2-1C,Airbus ,C
1,1554,DC-9-41,Douglas Aircraft Company,C
1,1555,CASA C-212-M Aviocar 100,CASA ,M
1,1556,Boeing 737-286,Boeing ,C
1,1557,Tupolev Tu-134A-3,Tupolev ,C
1,1558,Airbus A300B4-601,Airbus ,C
1,1559,SE-210 Caravelle 11R,Sud Aviation,C
1,1560,BAe 3102 Jetstream 31,British Aerospace,C
1,1561,BAe-125-600B,British Aerospace,C
1,1562,Douglas C-54R (DC-4),Douglas ,C
1,1563,Boeing 737-270C,Boeing ,C
1,1564,DH-114 Riley Heron 2B,De Havilland,C
1,1565,SE-210 Caravelle 10B1R,Sud Aviation,C
1,1566,Learjet C-21A (Learjet 35A),Learjet ,M
1,1567,Boeing 707-365C,Boeing ,C
1,1568,Cessna U-27A Caravan I,Cessna ,M
1,1569,CASA C-212 Aviocar 200,CASA ,M
1,1570,Convair CV-240-24,Convair ,C
1,1571,Beech 200T Super King Air,Beech ,C
1,1572,BAe-146-200A,British Aerospace,C
1,1573,Douglas DC-3-201G,Douglas ,C
1,1574,CASA C-212-MR Aviocar 200,CASA ,M
1,1575,Ilyushin Il-76MD,Ilyushin ,M
1,1576,Beech 1900,Beech ,C
1,1577,Boeing 707-351C,Boeing ,C
1,1578,Dornier 228-100,Dornier ,M
1,1579,GAF Nomad N.22SL,GAF ,M
1,1580,Douglas C-47J (DC-3),Douglas ,C
1,1581,BAe 3101 Jetstream 31,British Aerospace,C
1,1582,Boeing 727-90C,Boeing ,C
1,1583,Boeing 737-2T4,Boeing ,C
1,1584,Douglas DC-3-314B,Douglas ,C
1,1585,GAF Nomad N.24A,GAF ,C
1,1586,Fokker 100,Fokker ,C
1,1587,Antonov An-28,Antonov ,C
1,1588,DC-9-82 (MD-82),McDonnell Douglas,C
1,1589,DC-8-63F,Douglas Aircraft Company,C
1,1590,Boeing 767-231ER,Boeing ,C
1,1591,Boeing B-17G Flying Fortress,Boeing ,C
1,1592,Hawker Siddeley VU-93 (HS-125-403B),Hawker ,M
1,1593,Airbus A310-222,Airbus ,C
1,1594,Lockheed SP-2E Neptune,Lockheed ,C
1,1595,KC-10A Extender,KC-10A ,M
1,1596,Douglas C-47 Dakota IV,Douglas ,M
1,1597,Let L-410MU,Let ,C
1,1598,Dassault Falcon 20DC,Dassault ,C
1,1599,ATR 42-312,ATR ,C
1,1600,Antonov An-12BK,Antonov ,C
1,1601,Cessna 208A Cargomaster,Cessna ,C
1,1602,Beech 1900C,Beech ,C
1,1603,Boeing 747-244B,Boeing ,C
1,1604,Boeing 707-3B5C,Boeing ,C
1,1605,Hawker Siddeley HS-125-400A,Hawker ,C
1,1606,Boeing 737-2B7,Boeing ,C
1,1607,BAe-146-200,British Aerospace,C
1,1608,Howard 250 Tri-Gear,Howard ,C
1,1609,BN-2A-2 Islander,Britten-Norman,C
1,1610,Shorts 360-300,Short ,C
1,1611,Boeing 737-306,Boeing ,C
1,1612,Boeing 737-230,Boeing ,C
1,1613,NAMC YS-11-109,NAMC ,C
1,1614,Vickers 806 Viscount,Vickers ,M
1,1615,Boeing 737-2T2,Boeing ,C
1,1616,Vickers 953C Vanguard,Vickers ,C
1,1617,Boeing 707-349C,Boeing ,C
1,1618,Boeing 747-269B,Boeing ,C
1,1619,DHC-8-102,De Havilland Canada,C
1,1620,Boeing 737-297,Boeing ,C
1,1621,Boeing 737-3T0,Boeing ,C
1,1622,Sabreliner 40,Sabreliner ,M
1,1623,Dornier 228-201,Dornier ,C
1,1624,ATR 42-200,ATR ,C
1,1625,HAL/Dornier 228-201,HAL/Dornier ,C
1,1626,Airbus A320-111,Airbus ,C
1,1627,Northrop YC-125A Raider,Northrop ,C
1,1628,Vickers 843 Viscount,Vickers ,C
1,1629,Embraer VC-97 Brasilia (EMB-120RT),Embraer ,M
1,1630,Boeing 747-228B (SCD),Boeing ,C
1,1631,BAe-125-800A,British Aerospace,C
1,1632,Douglas DC-4 Swingtail,Douglas ,C
1,1633,Douglas AC-47B (DC-3),Douglas ,M
1,1634,Boeing 727-232,Boeing ,C
1,1635,Convair T-29B (CV-240),Convair ,C
